START_DATE,END_DATE,CATEGORY,START,Latitude,Longitude,STOP,Latitude,Longitude,MILES,PURPOSE,SALARY
3/27/16 1:11,3/27/16 1:23,Business,Orlando,28.5383832,-81.3789269,Kissimmee,28.2919557,-81.407571,6.6,Meal/Entertain,$14.19 
3/27/16 15:31,3/27/16 15:56,Business,Kissimmee,28.2919557,-81.407571,Orlando,28.5383832,-81.3789269,6.1,Customer Visit,$13.12 
3/30/16 22:05,3/30/16 22:55,Business,Orlando,28.5383832,-81.3789269,Kissimmee,28.2919557,-81.407571,28.8,Meal/Entertain,$61.92 
3/31/16 12:47,3/31/16 13:22,Business,Kissimmee,28.2919557,-81.407571,Orlando,28.5383832,-81.3789269,16.1,Temporary Site,$34.62 
3/31/16 14:37,3/31/16 15:09,Business,Orlando,28.5383832,-81.3789269,Kissimmee,28.2919557,-81.407571,16.4,Meal/Entertain,$35.26 
4/1/16 13:43,4/1/16 14:01,Business,Kissimmee,28.2919557,-81.407571,Kissimmee,28.2919557,-81.407571,11,Meeting,$23.65 
4/1/16 14:36,4/1/16 15:24,Business,Kissimmee,28.2919557,-81.407571,Orlando,28.5383832,-81.3789269,15.5,Customer Visit,$33.33 
4/1/16 16:01,4/1/16 16:49,Business,Orlando,28.5383832,-81.3789269,Kissimmee,28.2919557,-81.407571,20.3,Meeting,$43.65 
4/2/16 12:21,4/2/16 14:47,Business,Kissimmee,28.2919557,-81.407571,Daytona Beach,29.2108147,-81.0228331,77.3,Customer Visit,$166.20 
4/2/16 16:57,4/2/16 18:09,Business,Daytona Beach,29.2108147,-81.0228331,Jacksonville,30.3321838,-81.655651,80.5,Customer Visit,$173.08 
4/2/16 19:38,4/2/16 22:36,Business,Jacksonville,30.3321838,-81.655651,Ridgeland,32.4284761,-90.1323087,174.2,Customer Visit,$374.53 
4/2/16 23:11,4/3/16 1:34,Business,Ridgeland,32.4284761,-90.1323087,Florence,43.7695604,11.2558136,144,Meeting,$309.60 
4/3/16 2:00,4/3/16 4:16,Business,Florence,43.7695604,11.2558136,Cary,35.79154,-78.7811169,159.3,Meeting,$342.50 
4/5/16 21:39,4/5/16 21:55,Business,Whitebridge,57.204617,-4.507264,Wayne Ridge,50.6603057,-3.2975005,7.9,Meal/Entertain,$16.99 
4/6/16 0:19,4/6/16 0:39,Business,Wayne Ridge,50.6603057,-3.2975005,Whitebridge,57.204617,-4.507264,8,Meal/Entertain,$17.20 
4/7/16 18:20,4/7/16 18:39,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6.1,Meal/Entertain,$13.12 
4/7/16 19:45,4/7/16 20:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.1,Errand/Supplies,$13.12 
4/8/16 12:30,4/8/16 12:48,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.5,Meeting,$22.58 
4/8/16 13:34,4/8/16 13:51,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,8.7,Meal/Entertain,$18.71 
4/8/16 13:55,4/8/16 14:03,Business,Westpark Place,41.6831878,-83.6269032,Whitebridge,57.204617,-4.507264,1.8,Errand/Supplies,$3.87 
4/8/16 14:43,4/8/16 15:20,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,19.1,Meeting,$41.07 
4/8/16 16:05,4/8/16 16:47,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,18.6,Meeting,$39.99 
4/12/16 9:15,4/12/16 9:26,Business,Whitebridge,57.204617,-4.507264,Edgehill Farms,35.7834843,-78.8069507,2.8,Errand/Supplies,$6.02 
4/12/16 9:34,4/12/16 9:53,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,8.9,Meeting,$19.14 
4/12/16 10:58,4/12/16 11:18,Business,Meredith,-37.845644,144.0768421,Cedar Hill,32.5884689,-96.9561152,7.5,Customer Visit,$16.13 
4/12/16 12:22,4/12/16 12:44,Business,Raleigh,35.7795897,-78.6381787,Morrisville,42.8986791,-75.6401825,15.9,Meeting,$34.19 
4/12/16 13:42,4/12/16 14:01,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.5,Meal/Entertain,$13.98 
4/14/16 7:29,4/14/16 8:09,Business,Cary,35.79154,-78.7811169,Holly Springs,35.6512655,-78.8336218,15.3,Temporary Site,$32.90 
4/14/16 16:00,4/14/16 16:43,Business,Holly Springs,35.6512655,-78.8336218,Cary,35.79154,-78.7811169,13.7,Temporary Site,$29.46 
4/15/16 11:36,4/15/16 12:07,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,11.9,Temporary Site,$25.59 
4/15/16 12:29,4/15/16 12:32,Business,Meredith Townes,35.8224407,-78.6902175,Harden Place,55.9367401,-3.2199516,1.4,Errand/Supplies,$3.01 
4/15/16 14:31,4/15/16 15:01,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,15.2,Meeting,$32.68 
4/16/16 12:59,4/16/16 13:17,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6,Errand/Supplies,$12.90 
4/16/16 15:10,4/16/16 15:26,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.1,Meal/Entertain,$13.12 
4/19/16 17:44,4/19/16 18:08,Business,Whitebridge,57.204617,-4.507264,Wayne Ridge,50.6603057,-3.2975005,8.2,Meal/Entertain,$17.63 
4/19/16 19:57,4/19/16 20:19,Business,Wayne Ridge,50.6603057,-3.2975005,Whitebridge,57.204617,-4.507264,8,Meal/Entertain,$17.20 
4/22/16 8:25,4/22/16 9:04,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,13.6,Meeting,$29.24 
4/22/16 10:10,4/22/16 10:40,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,22.5,Meeting,$48.38 
4/22/16 12:08,4/22/16 12:28,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
4/22/16 13:02,4/22/16 13:26,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10,Meeting,$21.50 
4/23/16 17:03,4/23/16 17:16,Business,Whitebridge,57.204617,-4.507264,Tanglewood,42.3523427,-73.3110257,6,Meal/Entertain,$12.90 
4/23/16 18:49,4/23/16 19:05,Business,Tanglewood,42.3523427,-73.3110257,Whitebridge,57.204617,-4.507264,6.5,Meal/Entertain,$13.98 
4/24/16 19:07,4/24/16 19:16,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.1,Errand/Supplies,$6.67 
4/24/16 19:46,4/24/16 19:52,Business,Chessington,51.363583,-0.296254,Chessington,51.363583,-0.296254,1.9,Errand/Supplies,$4.09 
4/24/16 21:41,4/24/16 21:50,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,4.2,Between Offices,$9.03 
4/27/16 13:30,4/27/16 13:40,Business,Whitebridge,57.204617,-4.507264,Burtrose,35.7737626,-78.7852836,4.9,Between Offices,$10.54 
4/27/16 14:13,4/27/16 14:25,Business,Burtrose,35.7737626,-78.7852836,Whitebridge,57.204617,-4.507264,4.8,Between Offices,$10.32 
4/28/16 12:09,4/28/16 12:34,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,12.4,Customer Visit,$26.66 
4/28/16 13:30,4/28/16 13:49,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,32.8,Customer Visit,$70.52 
4/28/16 22:10,4/28/16 22:28,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,5.5,Customer Visit,$11.83 
4/29/16 11:44,4/29/16 12:01,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,9.9,Meeting,$21.29 
4/29/16 13:13,4/29/16 13:34,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10,Meeting,$21.50 
4/29/16 18:46,4/29/16 19:18,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,14.2,Customer Visit,$30.53 
4/29/16 22:44,4/29/16 23:19,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,18.2,Meeting,$39.13 
4/30/16 18:42,4/30/16 18:57,Business,Whitebridge,57.204617,-4.507264,Waverly Place,35.7382082,-78.7775063,7.7,Meal/Entertain,$16.56 
5/1/16 13:45,5/1/16 13:53,Business,Whitebridge,57.204617,-4.507264,Westpark Place,41.6831878,-83.6269032,2.1,Meal/Entertain,$4.52 
5/1/16 17:33,5/1/16 17:45,Business,Whitebridge,57.204617,-4.507264,Tanglewood,42.3523427,-73.3110257,6.2,Between Offices,$13.33 
5/1/16 17:54,5/1/16 18:10,Business,Tanglewood,42.3523427,-73.3110257,Parkway,,,7.5,Meeting,$16.13 
5/1/16 22:38,5/1/16 22:49,Business,Parkway,,,Whitebridge,57.204617,-4.507264,3.1,Errand/Supplies,$6.67 
5/2/16 14:14,5/2/16 14:21,Business,Whitebridge,57.204617,-4.507264,Westpark Place,41.6831878,-83.6269032,2.2,Errand/Supplies,$4.73 
5/2/16 15:37,5/2/16 15:48,Business,Westpark Place,41.6831878,-83.6269032,Whitebridge,57.204617,-4.507264,3.9,Meal/Entertain,$8.39 
5/3/16 22:20,5/3/16 22:28,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 
5/4/16 15:16,5/4/16 15:37,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.7,Meal/Entertain,$18.71 
5/4/16 20:55,5/4/16 21:14,Business,Mcvan,,,Capitol One,,,14.5,Errand/Supplies,$31.18 
5/4/16 21:30,5/4/16 21:36,Business,Capitol One,,,University District,47.6627771,-122.3138767,4.5,Meal/Entertain,$9.68 
5/4/16 22:19,5/4/16 22:27,Business,University District,47.6627771,-122.3138767,Capitol One,,,5,Meal/Entertain,$10.75 
5/5/16 21:24,5/5/16 21:36,Business,Seattle,47.6062095,-122.3320708,Redmond,47.6739881,-122.121512,14.2,Meal/Entertain,$30.53 
5/5/16 22:34,5/5/16 22:40,Business,Redmond,47.6739881,-122.121512,Bellevue,47.6101497,-122.2015159,2.9,Errand/Supplies,$6.24 
5/5/16 23:55,5/6/16 0:08,Business,Bellevue,47.6101497,-122.2015159,Seattle,47.6062095,-122.3320708,12.9,Meeting,$27.74 
5/6/16 5:47,5/6/16 6:02,Business,Capitol One,,,Mcvan,,,14.4,Meeting,$30.96 
5/6/16 16:45,5/6/16 16:59,Business,Chapel Hill,35.9131996,-79.0558445,Morrisville,42.8986791,-75.6401825,17,Meeting,$36.55 
5/6/16 17:18,5/6/16 17:44,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,7.9,Customer Visit,$16.99 
5/9/16 6:08,5/9/16 6:25,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Customer Visit,$18.06 
5/9/16 14:39,5/9/16 15:06,Business,San Francisco,37.7749295,-122.4194155,Palo Alto,37.4418834,-122.1430195,20.5,Between Offices,$44.08 
5/9/16 17:58,5/9/16 18:26,Business,Palo Alto,37.4418834,-122.1430195,Sunnyvale,37.36883,-122.0363496,9.8,Customer Visit,$21.07 
5/9/16 19:35,5/9/16 19:59,Business,Sunnyvale,37.36883,-122.0363496,Newark,40.735657,-74.1723667,17.6,Customer Visit,$37.84 
5/10/16 9:03,5/10/16 9:20,Business,Newark,40.735657,-74.1723667,Menlo Park,37.4529598,-122.1817252,9.3,Customer Visit,$20.00 
5/10/16 17:19,5/10/16 17:31,Business,Menlo Park,37.4529598,-122.1817252,Newark,40.735657,-74.1723667,7.9,Customer Visit,$16.99 
5/11/16 8:35,5/11/16 9:12,Business,Newark,40.735657,-74.1723667,San Francisco,37.7749295,-122.4194155,25.6,Meeting,$55.04 
5/11/16 21:47,5/11/16 22:04,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,8.1,Meeting,$17.42 
5/14/16 18:35,5/14/16 18:39,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.1,Meal/Entertain,$6.67 
5/14/16 23:01,5/14/16 23:05,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Meal/Entertain,$6.67 
5/17/16 13:15,5/17/16 13:23,Business,Whitebridge,57.204617,-4.507264,Preston,53.763201,-2.70309,2.8,Errand/Supplies,$6.02 
5/17/16 13:56,5/17/16 14:08,Business,Preston,53.763201,-2.70309,Westpark Place,41.6831878,-83.6269032,2.7,Errand/Supplies,$5.81 
5/17/16 14:34,5/17/16 14:40,Business,Westpark Place,41.6831878,-83.6269032,Whitebridge,57.204617,-4.507264,1.9,Errand/Supplies,$4.09 
5/18/16 9:11,5/18/16 9:41,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Customer Visit,$18.06 
5/18/16 13:00,5/18/16 13:02,Business,Morrisville,42.8986791,-75.6401825,Raleigh,35.7795897,-78.6381787,7.6,Customer Visit,$16.34 
5/19/16 14:37,5/19/16 15:01,Business,Old City,39.9500455,-75.1438117,Parkway Museums,,,2.9,Meal/Entertain,$6.24 
5/20/16 10:56,5/20/16 11:07,Business,Old City,39.9500455,-75.1438117,Hog Island,38.1971371,-122.9351386,11.2,Meeting,$24.08 
5/20/16 15:43,5/20/16 16:12,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,8.2,Meal/Entertain,$17.63 
5/22/16 15:39,5/22/16 15:46,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3,Meal/Entertain,$6.45 
5/22/16 18:46,5/22/16 18:53,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 
5/23/16 20:19,5/23/16 20:27,Business,Whitebridge,57.204617,-4.507264,Savon Height,35.7726514,-78.8011173,3.6,Meal/Entertain,$7.74 
5/23/16 21:09,5/23/16 21:21,Business,Savon Height,35.7726514,-78.8011173,Whitebridge,57.204617,-4.507264,3.6,Errand/Supplies,$7.74 
5/27/16 20:26,5/27/16 20:30,Business,Whitebridge,57.204617,-4.507264,Kildaire Farms,35.762374,-78.7913949,4.5,Errand/Supplies,$9.68 
5/27/16 22:11,5/27/16 22:14,Business,Kilarney Woods,35.7593182,-78.8194509,Kildaire Farms,35.762374,-78.7913949,1.7,Errand/Supplies,$3.66 
5/28/16 0:15,5/28/16 0:21,Business,Kilarney Woods,35.7593182,-78.8194509,Whitebridge,57.204617,-4.507264,4.7,Errand/Supplies,$10.11 
5/28/16 12:52,5/28/16 13:06,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6.1,Meal/Entertain,$13.12 
5/28/16 14:35,5/28/16 15:04,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,11.3,Customer Visit,$24.30 
5/31/16 13:54,5/31/16 14:41,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,14.9,Meeting,$32.04 
5/31/16 16:02,5/31/16 16:39,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,14,Meeting,$30.10 
6/1/16 10:19,6/1/16 10:47,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6.7,Customer Visit,$14.41 
6/1/16 13:10,6/1/16 13:39,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,9.6,Meeting,$20.64 
6/3/16 11:29,6/3/16 11:49,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
6/3/16 13:08,6/3/16 13:38,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/3/16 15:31,6/3/16 15:54,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6,Meal/Entertain,$12.90 
6/3/16 18:14,6/3/16 18:29,Business,Townes at Everett Crossing,35.8614516,-78.8506505,Chessington,51.363583,-0.296254,3.3,Errand/Supplies,$7.10 
6/3/16 18:41,6/3/16 18:53,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Errand/Supplies,$6.67 
6/3/16 19:36,6/3/16 19:42,Business,Huntington Woods,42.4805913,-83.1668713,Weston,26.1003654,-80.3997748,1.7,Errand/Supplies,$3.66 
6/3/16 22:47,6/3/16 23:06,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,4,Between Offices,$8.60 
6/5/16 14:03,6/5/16 14:33,Business,Whitebridge,57.204617,-4.507264,Savon Height,35.7726514,-78.8011173,7.8,Customer Visit,$16.77 
6/5/16 15:06,6/5/16 15:22,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,7.8,Customer Visit,$16.77 
6/5/16 15:57,6/5/16 16:08,Business,Weston,26.1003654,-80.3997748,Weston,26.1003654,-80.3997748,3.8,Meal/Entertain,$8.17 
6/5/16 18:05,6/5/16 18:14,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 
6/5/16 21:53,6/5/16 22:05,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,9.9,Meeting,$21.29 
6/5/16 23:52,6/6/16 0:08,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/6/16 15:36,6/6/16 15:45,Business,Whitebridge,57.204617,-4.507264,Hazelwood,-25.7777598,28.2577787,3,Errand/Supplies,$6.45 
6/6/16 16:16,6/6/16 16:24,Business,Hazelwood,-25.7777598,28.2577787,Whitebridge,57.204617,-4.507264,2.4,Errand/Supplies,$5.16 
6/6/16 20:06,6/6/16 20:20,Business,Cary,35.79154,-78.7811169,Apex,,,5.7,Meal/Entertain,$12.26 
6/6/16 21:08,6/6/16 21:37,Business,Apex,,,Cary,35.79154,-78.7811169,7.2,Meal/Entertain,$15.48 
6/6/16 21:41,6/6/16 22:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
6/6/16 23:34,6/6/16 23:48,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/7/16 21:42,6/7/16 22:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
6/7/16 23:41,6/8/16 0:04,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/8/16 8:23,6/8/16 8:53,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.7,Meal/Entertain,$18.71 
6/8/16 12:04,6/8/16 13:01,Business,Jamaica,18.109581,-77.297508,New York,40.7127753,-74.0059728,22.3,Errand/Supplies,$47.95 
6/8/16 13:12,6/8/16 13:29,Business,Seaport,40.7072263,-74.0027431,Gramercy-Flatiron,40.740083,-73.9903489,3.3,Meal/Entertain,$7.10 
6/8/16 14:31,6/8/16 14:37,Business,Medical Centre,,,Tudor City,40.7488491,-73.9716161,0.7,Errand/Supplies,$1.51 
6/8/16 16:55,6/8/16 17:11,Business,Rose Hill,40.742233,-73.9837375,Soho,40.7245908,-74.0019174,2.5,Meal/Entertain,$5.38 
6/8/16 17:16,6/8/16 17:18,Business,Soho,40.7245908,-74.0019174,Tribeca,40.7162692,-74.0086323,0.5,Errand/Supplies,$1.08 
6/8/16 17:59,6/8/16 18:05,Business,Tribeca,40.7162692,-74.0086323,Financial District,40.7077143,-74.0082787,0.9,Errand/Supplies,$1.94 
6/8/16 20:11,6/8/16 20:25,Business,Financial District,40.7077143,-74.0082787,Kips Bay,40.7423292,-73.9800645,4.8,Errand/Supplies,$10.32 
6/10/16 15:19,6/10/16 16:28,Business,New York,40.7127753,-74.0059728,Jamaica,18.109581,-77.297508,16.3,Meeting,$35.05 
6/10/16 21:47,6/10/16 22:04,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
6/10/16 23:53,6/11/16 0:01,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/11/16 17:08,6/11/16 17:16,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.7,Errand/Supplies,$7.96 
6/11/16 17:34,6/11/16 17:39,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,4.6,Meal/Entertain,$9.89 
6/11/16 21:45,6/11/16 22:04,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
6/11/16 23:39,6/12/16 0:05,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
6/12/16 19:53,6/12/16 19:56,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,2.5,Meal/Entertain,$5.38 
6/12/16 20:05,6/12/16 20:16,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,4.3,Errand/Supplies,$9.25 
6/12/16 21:58,6/12/16 22:19,Business,Parkway,,,Whitebridge,57.204617,-4.507264,2.8,Errand/Supplies,$6.02 
6/13/16 5:23,6/13/16 5:42,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meal/Entertain,$18.06 
6/13/16 14:17,6/13/16 14:46,Business,Oakland,37.8043514,-122.2711639,Emeryville,37.8395028,-122.2892278,13.2,Meeting,$28.38 
6/13/16 18:08,6/13/16 18:47,Business,Emeryville,37.8395028,-122.2892278,Berkeley,37.8715226,-122.273042,3.9,Meal/Entertain,$8.39 
6/13/16 18:54,6/13/16 19:23,Business,Berkeley,37.8715226,-122.273042,Oakland,37.8043514,-122.2711639,5.1,Meal/Entertain,$10.97 
6/14/16 16:09,6/14/16 16:39,Business,San Francisco,37.7749295,-122.4194155,Emeryville,37.8395028,-122.2892278,11.6,Meeting,$24.94 
6/14/16 17:15,6/14/16 17:24,Business,Emeryville,37.8395028,-122.2892278,Oakland,37.8043514,-122.2711639,5.1,Meeting,$10.97 
6/14/16 17:27,6/14/16 17:57,Business,Downtown,,,Bay Farm Island,37.7373671,-122.2370271,9.3,Errand/Supplies,$20.00 
6/15/16 1:46,6/15/16 2:06,Business,Kenner,29.9940924,-90.2417434,New Orleans,29.9510658,-90.0715323,12.4,Between Offices,$26.66 
6/15/16 15:26,6/15/16 15:34,Business,CBD,,,Lower Garden District,29.9348549,-90.0696586,1.9,Between Offices,$4.09 
6/15/16 16:37,6/15/16 17:02,Business,Lower Garden District,29.9348549,-90.0696586,Lakeview,25.7312214,-80.2577452,6.4,Customer Visit,$13.76 
6/15/16 19:52,6/15/16 19:58,Business,Storyville,41.8952564,-87.6315445,Faubourg Marigny,29.9639233,-90.0571613,1.5,Meal/Entertain,$3.23 
6/21/16 17:11,6/21/16 18:02,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,16.6,Meal/Entertain,$35.69 
6/24/16 10:41,6/24/16 10:57,Business,Whitebridge,57.204617,-4.507264,Waverly Place,35.7382082,-78.7775063,7.1,Meal/Entertain,$15.27 
6/24/16 11:54,6/24/16 12:01,Business,Waverly Place,35.7382082,-78.7775063,Macgregor Downs,35.7468814,-78.7957856,2.1,Meal/Entertain,$4.52 
6/24/16 12:19,6/24/16 12:37,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,8.6,Errand/Supplies,$18.49 
6/24/16 12:50,6/24/16 13:12,Business,Raleigh,35.7795897,-78.6381787,Morrisville,42.8986791,-75.6401825,9,Errand/Supplies,$19.35 
